cleansing,CaseFolding
Akhir akhir ini jaringannya sangat tidak memuaskan  mohon perbaikan kepada pihak XL  Dan juga tolong berikan fitur untuk bisa memilik paket kuota mana yang ingin digunakan agar tidak merepotkan saya sebagai pengguna  karna saya sulit menggunakan kouta pribadi saya karna selalu digunakan kouta sekolah yang jelas tidak bisa membuka sosmed,akhir akhir ini jaringannya sangat tidak memuaskan  mohon perbaikan kepada pihak xl  dan juga tolong berikan fitur untuk bisa memilik paket kuota mana yang ingin digunakan agar tidak merepotkan saya sebagai pengguna  karna saya sulit menggunakan kouta pribadi saya karna selalu digunakan kouta sekolah yang jelas tidak bisa membuka sosmed
Kartu XL SAMPAH KORUPSI Tiap baru beli pulsa beberapa menit kemudian pulsa suka kesedot terus Padahal saya gk ngehidupin data  Kartu XL  Tapi pake wifi  pas saya cek pulsanya tiap beberapa menit tertentu  Pulsa makin sini makin berkurang Padahal saya gak ngapa ngapain  Dasar Korupsi Jadi males ngisi pulsa di kartu XL,kartu xl sampah korupsi tiap baru beli pulsa beberapa menit kemudian pulsa suka kesedot terus padahal saya gk ngehidupin data  kartu xl  tapi pake wifi  pas saya cek pulsanya tiap beberapa menit tertentu  pulsa makin sini makin berkurang padahal saya gak ngapa ngapain  dasar korupsi jadi males ngisi pulsa di kartu xl
Terimakasih XL paket kamu jangan terbaik  pada paket Telkomsel cepat habis  dan banyak makan duit orang orang  dan orang Telkomsel yang tak sangat baik dan tak ramah Sam orang sekian dulu terimakasih semangat terus yang XL semoga anggota XL tak Kitu jug salam dari batam tolong tingkatkan ulti turbo my XL ya kk kk kenp jaringan lite tak bgus jaringan,terimakasih xl paket kamu jangan terbaik  pada paket telkomsel cepat habis  dan banyak makan duit orang orang  dan orang telkomsel yang tak sangat baik dan tak ramah sam orang sekian dulu terimakasih semangat terus yang xl semoga anggota xl tak kitu jug salam dari batam tolong tingkatkan ulti turbo my xl ya kk kk kenp jaringan lite tak bgus jaringan
Aplikasinya aku gak tau sih apk nya bagus atau gak soalnya aku baru donlod wau pas aku lagi ngertik udah selesai aku donlodnya cepet banget tapi aku kasih bintang satu aja dulu ya pas aku liat bagus baru deh aku kasih  ,aplikasinya aku gak tau sih apk nya bagus atau gak soalnya aku baru donlod wau pas aku lagi ngertik udah selesai aku donlodnya cepet banget tapi aku kasih bintang satu aja dulu ya pas aku liat bagus baru deh aku kasih  
Saya ingin melaporkan tentang buruknya sinyal XL sekarang ini dan kuota yang harus dibagi bagi saya harap kepada pihak XL agar mengembalikan sistem kuota seperti biasanya tidak ada kuota malam sama pembatasan jam kuota youtube saya harap kedepannya dapat mengerti para pengguna XL,saya ingin melaporkan tentang buruknya sinyal xl sekarang ini dan kuota yang harus dibagi bagi saya harap kepada pihak xl agar mengembalikan sistem kuota seperti biasanya tidak ada kuota malam sama pembatasan jam kuota youtube saya harap kedepannya dapat mengerti para pengguna xl
Tolong ini kenapa di beranda My XL tidak bisa menampilkan sisa paket kuota  Tulisannya  Gagal memuat data silahkan coba lagi Sudah di klik coba lagi tapi tidak ada perubahan  padahal sinyal tidak ada kendala dalam memuat halaman,tolong ini kenapa di beranda my xl tidak bisa menampilkan sisa paket kuota  tulisannya  gagal memuat data silahkan coba lagi sudah di klik coba lagi tapi tidak ada perubahan  padahal sinyal tidak ada kendala dalam memuat halaman
Saya agak kecewa dengan myXL karena setiap saya ingin masuk selalu ada kesalahan jaringan ketika saya cek untuk browsing atau pun menggunakan sosial media baik baik saja saya beri bintang terlebih dahulu karena kurang memuaskan pada pelayanan myXL saya sudah menggunakan XL bertahun tahun tetapi kenapa setiap kali menggunakan myXL selalu bermasalah di kesalahan jaringan jika kedepannya tidak terjadi masalah tersebut saya akan memberikan Bintang,saya agak kecewa dengan myxl karena setiap saya ingin masuk selalu ada kesalahan jaringan ketika saya cek untuk browsing atau pun menggunakan sosial media baik baik saja saya beri bintang terlebih dahulu karena kurang memuaskan pada pelayanan myxl saya sudah menggunakan xl bertahun tahun tetapi kenapa setiap kali menggunakan myxl selalu bermasalah di kesalahan jaringan jika kedepannya tidak terjadi masalah tersebut saya akan memberikan bintang
Kemarin beli voucer yg gb  saya isi lewat aplikasi tapi sampai sekarang belum masuk  saya sudah mode pesawat  sudah restar hp juga  saya coba masukan kembali kode voucher kodenya sudah terpakai,kemarin beli voucer yg gb  saya isi lewat aplikasi tapi sampai sekarang belum masuk  saya sudah mode pesawat  sudah restar hp juga  saya coba masukan kembali kode voucher kodenya sudah terpakai
Apk my xl eror teros beli paket internet aja gak bisa Klo hari ini gak bisa beli paket internet itu akumulasi kuota saya yang gb bakalan hangus  kan sayang gb hangus  Tapi beli di my xl gak bisa Mana Beli di * gak bisa lagi haduh gimana sih ni xl tolong donk jangan eror mulu,apk my xl eror teros beli paket internet aja gak bisa klo hari ini gak bisa beli paket internet itu akumulasi kuota saya yang gb bakalan hangus  kan sayang gb hangus  tapi beli di my xl gak bisa mana beli di * gak bisa lagi haduh gimana sih ni xl tolong donk jangan eror mulu
Maaf  bintang turun  jaringan susah banget  padahal tapi gak sesuai dgn faktanya  Tolong dong  perbaiki dan tingkatkan lagi jaringannya  buat maketin aja susah banget,maaf  bintang turun  jaringan susah banget  padahal tapi gak sesuai dgn faktanya  tolong dong  perbaiki dan tingkatkan lagi jaringannya  buat maketin aja susah banget
Kenapa belakangan ini semua paket di my Xl tidak bisa dibeli halo operator ada apa Tanpa mengurangi rasa hormat Saya mohon diinfokan pada user ketika sedang terjadi kendala pada operator MY XL Karena sayang klw pulsa  rb di cicil operator,kenapa belakangan ini semua paket di my xl tidak bisa dibeli halo operator ada apa tanpa mengurangi rasa hormat saya mohon diinfokan pada user ketika sedang terjadi kendala pada operator my xl karena sayang klw pulsa  rb di cicil operator
Bintang nya empat aja soalnya kecewa sama XL Knapa sih sekarang XL sinyalnya loading mulu Mana setiap mau beli kuota lewat aplikasi ngelag kadang juga bisa Padahal awalnya bagus banget lancar tapi sekarang kualitas sinyal berkurang Alamat ganti kartu kalau gini terus mah,bintang nya empat aja soalnya kecewa sama xl knapa sih sekarang xl sinyalnya loading mulu mana setiap mau beli kuota lewat aplikasi ngelag kadang juga bisa padahal awalnya bagus banget lancar tapi sekarang kualitas sinyal berkurang alamat ganti kartu kalau gini terus mah
Halo admin kenapa ya cek kuota di aplikasi tidak bisa padahal kuota utama saya masih banyak  Kenapa saya tahu kuota masih banyak  Karena saya menggunakan kuota utama kejadian waktunya malam ini dan saya juga selalu beli kuota yang sama mohon tanggapannya terimakasih,halo admin kenapa ya cek kuota di aplikasi tidak bisa padahal kuota utama saya masih banyak  kenapa saya tahu kuota masih banyak  karena saya menggunakan kuota utama kejadian waktunya malam ini dan saya juga selalu beli kuota yang sama mohon tanggapannya terimakasih
Ini kenapa sih aplikasi nya gk bisa dibuka  Loading nya lama banget  padahal pengen ngecek kuota saya tinggal berapa ehh malah gk bisa dibuka apk nya  padahal udah di update apk tetep aja gk bisa  Gimana ini solusinya  Mohon dijawab,ini kenapa sih aplikasi nya gk bisa dibuka  loading nya lama banget  padahal pengen ngecek kuota saya tinggal berapa ehh malah gk bisa dibuka apk nya  padahal udah di update apk tetep aja gk bisa  gimana ini solusinya  mohon dijawab
aplikasi nya sangat bagus ringkas informatif dan mudah di gunakan bukan hanya itu myxl terdapat banyak promo paket internet murah pastinya gk nyesel pake XL selain murah kuotanya juga banyak dan hemat pastinya,aplikasi nya sangat bagus ringkas informatif dan mudah di gunakan bukan hanya itu myxl terdapat banyak promo paket internet murah pastinya gk nyesel pake xl selain murah kuotanya juga banyak dan hemat pastinya
Min saya kan kemaren beli pulsa terus langsung saya buat beli paket turbo yg seharga pulsa nya sudah ketarik terus dapat notifikasi kek ditunggu gitu terus sampe sekarang kuotanya belum dapat sudah hari apa harus nunggu kuota unlimited yg dl habis dl soalnya sisa hari lagi habis tapi kalo sampe masa hari saya masih belum dapat kuota saya minta ganti min soalnya saya masih pelajar mohon balas min,min saya kan kemaren beli pulsa terus langsung saya buat beli paket turbo yg seharga pulsa nya sudah ketarik terus dapat notifikasi kek ditunggu gitu terus sampe sekarang kuotanya belum dapat sudah hari apa harus nunggu kuota unlimited yg dl habis dl soalnya sisa hari lagi habis tapi kalo sampe masa hari saya masih belum dapat kuota saya minta ganti min soalnya saya masih pelajar mohon balas min
Saya sangat kecewa akhir akhir ini koneksi jaringan XL ancur parah  nggak seperti biasanya  Mohon segera diperbaiki supaya semua pengguna XL bisa nyaman seperti biasanya  Terimakasih  Note jangan kasih tau dengan cara restart hp atau mode pesawat percuma hasilnya tetap sama aja,saya sangat kecewa akhir akhir ini koneksi jaringan xl ancur parah  nggak seperti biasanya  mohon segera diperbaiki supaya semua pengguna xl bisa nyaman seperti biasanya  terimakasih  note jangan kasih tau dengan cara restart hp atau mode pesawat percuma hasilnya tetap sama aja
Minta maaf sebelumnya ini my XL  kouta sy ada sisa GB trus sy isi ulang dgn voucer isi GB dan sy masuk di aplikasi My XL cek kouta sy bkn bertambah malahan berkurang yg seharusnya jadi GB knp jadi GB yg saya cek di aplikasi My XL,minta maaf sebelumnya ini my xl  kouta sy ada sisa gb trus sy isi ulang dgn voucer isi gb dan sy masuk di aplikasi my xl cek kouta sy bkn bertambah malahan berkurang yg seharusnya jadi gb knp jadi gb yg saya cek di aplikasi my xl
Apk mu masih terlalu berat untuk beberapa smartphone apa lagi yg keluaran lama  gak semua penggunamu bisa beli hp baru  peringankn apk mu  jgn kek provider sebelah yg makin berat ujung nya gak suport hapenya  jaringan di stabilkan dan sederhanakn pembagian paketnya  terlalu banyak di bagi,apk mu masih terlalu berat untuk beberapa smartphone apa lagi yg keluaran lama  gak semua penggunamu bisa beli hp baru  peringankn apk mu  jgn kek provider sebelah yg makin berat ujung nya gak suport hapenya  jaringan di stabilkan dan sederhanakn pembagian paketnya  terlalu banyak di bagi
Gak tau kenapa saya awalnya mau beli paket Xtra Combo Plus yang GB tapi saat melakukan pembelian anehnya paket GB saya tidak masuk pedahal sudah saya beli  jadi terpaksa saya beli Xtra Combo Mini yang GB itu baru bisa masuk paketnya semoga kedepannya MyXL bisa lebih baik dalam melayani penggunanya terimakasih maaf saya kasih bintang dua ,gak tau kenapa saya awalnya mau beli paket xtra combo plus yang gb tapi saat melakukan pembelian anehnya paket gb saya tidak masuk pedahal sudah saya beli  jadi terpaksa saya beli xtra combo mini yang gb itu baru bisa masuk paketnya semoga kedepannya myxl bisa lebih baik dalam melayani penggunanya terimakasih maaf saya kasih bintang dua 
Maaf ini mengenai xl prioritasnya terlalu ribet  soal penagihan dan sistem layanannya kurang memuaskan terutama antara kuota dan tagihan  kuota sudah tagihan ada  padahal tiap bulan selalu saya isi pulsa  itupun tidak pernah terlambat  tapi kenyataannya masih ada penagihan lain yang saya sendiri tidak tahu penagihan apa  saya mohon penjelasannya,maaf ini mengenai xl prioritasnya terlalu ribet  soal penagihan dan sistem layanannya kurang memuaskan terutama antara kuota dan tagihan  kuota sudah tagihan ada  padahal tiap bulan selalu saya isi pulsa  itupun tidak pernah terlambat  tapi kenyataannya masih ada penagihan lain yang saya sendiri tidak tahu penagihan apa  saya mohon penjelasannya
Aplikasi My Xl tidak bisa terbuka padahal jaringan data full dan ada  tapi pada saat buka aplikasi sangat lama dan ada keluar tulisan koneksi tidak ada padahal buka youtube lancar wa smw lancar dan kuota internet ini kenapa ya,aplikasi my xl tidak bisa terbuka padahal jaringan data full dan ada  tapi pada saat buka aplikasi sangat lama dan ada keluar tulisan koneksi tidak ada padahal buka youtube lancar wa smw lancar dan kuota internet ini kenapa ya
Dear Xl AXIATA Saya Eko Adha domisilisi di Serang Banten  setelah melakukan pengisian pulsa  sy mendapatkan sms  pemberitahuan bahwa sy mendapat kouta xtra sebesar  MB MB lokal &  MB Nasional  nofikasi via sms & apk menytakan bonus kouta anda sdh aktif  namun ketika sy nyalakan data cellular nya pulsa sy di potong sebesar Rp apa & utk biaya apa pulsa sy di potong  hal ini tdklah fair  bayangkan ada brp juta pelanggan XL & jika hal ini terjadi juga pd pelanggan lain,dear xl axiata saya eko adha domisilisi di serang banten  setelah melakukan pengisian pulsa  sy mendapatkan sms  pemberitahuan bahwa sy mendapat kouta xtra sebesar  mb mb lokal &  mb nasional  nofikasi via sms & apk menytakan bonus kouta anda sdh aktif  namun ketika sy nyalakan data cellular nya pulsa sy di potong sebesar rp apa & utk biaya apa pulsa sy di potong  hal ini tdklah fair  bayangkan ada brp juta pelanggan xl & jika hal ini terjadi juga pd pelanggan lain
Plizz ini kalo ambil kuota itu bayar ngak sih Soal nya aku mau ambil yg  GB  hari Di situ ada tulisan nya Rp Terus ada tulisan di sebelah nya AKTIFKAN Itu bayar gak ya,plizz ini kalo ambil kuota itu bayar ngak sih soal nya aku mau ambil yg  gb  hari di situ ada tulisan nya rp terus ada tulisan di sebelah nya aktifkan itu bayar gak ya
Kenapa kalo kita beli paketan data  terus paketan data yang sebelumnya langsung Angus Misal gw beli paket yang itu masih kisaran  gb an lagi Terus gak sengaja gw beli paket lagi yang kenapa paketan yang nya Angus Gini amat nyari duit LOL,kenapa kalo kita beli paketan data  terus paketan data yang sebelumnya langsung angus misal gw beli paket yang itu masih kisaran  gb an lagi terus gak sengaja gw beli paket lagi yang kenapa paketan yang nya angus gini amat nyari duit lol
Ada apa ini kenapa belakangan ini jaringan nya makin parah aja sampe nonton YouTube aja harus di resolusi baru bisa jalan apa faktor cuaca atau ada kendala teknis soalnya bukan cumna saya tmn saya semuanya yg pake XL punya keluhan yg sama tolong lah segera di perbaiki,ada apa ini kenapa belakangan ini jaringan nya makin parah aja sampe nonton youtube aja harus di resolusi baru bisa jalan apa faktor cuaca atau ada kendala teknis soalnya bukan cumna saya tmn saya semuanya yg pake xl punya keluhan yg sama tolong lah segera di perbaiki
Tolong di perbaiki Jaringan lemot bvt padahal kuota banyak Gimana dong Sy sudah minta di perbaiki ber tp tetep saja lemot  Penting untuk internett,tolong di perbaiki jaringan lemot bvt padahal kuota banyak gimana dong sy sudah minta di perbaiki ber tp tetep saja lemot  penting untuk internett
Layananya aneh sekali  call center xl sekrng isinya fokus iklan  gak fokus pelayanan konsumen  aplikasi nya aneh  live chatnya paling aneh baru masuk dah ilklan produk  gak nyambung lagi  live customer service nya lama sekali balesnya nggu jawabn bisa menitan  klo kita gak bales di tinggal pergi  kudu sabar pake bgt,layananya aneh sekali  call center xl sekrng isinya fokus iklan  gak fokus pelayanan konsumen  aplikasi nya aneh  live chatnya paling aneh baru masuk dah ilklan produk  gak nyambung lagi  live customer service nya lama sekali balesnya nggu jawabn bisa menitan  klo kita gak bales di tinggal pergi  kudu sabar pake bgt
