Ulasan,cleansing
"Jaringan hancur....Nda cocok di pakai main game,,, Sy yakin banyak komentar sm seperti saya,,!!!! Bru hujan rintik2 jaringan sudah lari kiri kanan nda jelas,,,pihak XL masa kalian tidak ada niat untuk jadi lebih baik lagi melihat komentar2 para pemakai XL yg mengeluh,,. Harus nya kalian harus lebih bagus lagi setelah melihat komentar2 yg tdk baik,,",Jaringan hancur Nda cocok di pakai main game Sy yakin banyak komentar sm seperti saya Bru hujan rintik  jaringan sudah lari kiri kanan nda jelas pihak XL masa kalian tidak ada niat untuk jadi lebih baik lagi melihat komentar  para pemakai XL yg mengeluh Harus nya kalian harus lebih bagus lagi setelah melihat komentar  yg tdk baik
"Sinyal ngelag udah beberapa hari ngelag restart ponsel udah hp kakak,mama,bapak sama gak ada sinyal!!!!!!!!!!!!!! Di Bali penarungan kemarin pas keluar penarungan sinyal nya ada penuh lagi pas balik ke penarungan kosong sinyal nya !!!!!!!!!!! Tolong diperbaiki!!!!!!!!!!!!!!!!!!263+_-#(#!2!!2. Snw",Sinyal ngelag udah beberapa hari ngelag restart ponsel udah hp kakak mama bapak sama gak ada sinyal Di Bali penarungan kemarin pas keluar penarungan sinyal nya ada penuh lagi pas balik ke penarungan kosong sinyal nya Tolong diperbaiki Snw
"Jelas jelas saya punya kuota internet tapi kenapa pulsa saya masih kesedot sih? Xl ngeselin banget yaa, tolong ini kenapa pulsa saya kesedot waktu hidupin data padahal saya punya kuota.",Jelas jelas saya punya kuota internet tapi kenapa pulsa saya masih kesedot sih  Xl ngeselin banget yaa  tolong ini kenapa pulsa saya kesedot waktu hidupin data padahal saya punya kuota
Buset dah....gak di pakai apa apa pulsa berkurang...padahal internet gak aktif...udah kesekian kalinya.....klo gak ada perubahan mendingan pindah aj....,Buset dah gak di pakai apa apa pulsa berkurang padahal internet gak aktif udah kesekian kalinya klo gak ada perubahan mendingan pindah aj
"Kartu perdana yang paling buruk, boros kuota, Pulsa saya sering hilang. Sinyalpun jelek, gara_gara kartu xl anda yang katanya 4G tapi sinyal nya kualitas H+ trus. Saya sering kehilangan momen saat bermain game.",Kartu perdana yang paling buruk  boros kuota  Pulsa saya sering hilang  Sinyalpun jelek  gara gara kartu xl anda yang katanya tapi sinyal nya kualitas trus  Saya sering kehilangan momen saat bermain game
"Hi xl, knp setelah saya ambil layanan prioritas sinyal sangat lelet, kecepatan download hanya 72kbps kata nya prioritas, mending saya pakai paket biasa kalau gini.",Hi xl  knp setelah saya ambil layanan prioritas sinyal sangat lelet  kecepatan download hanya  kbps kata nya prioritas  mending saya pakai paket biasa kalau gini
"Udah keburu beli HP harga mahal pas pertama pakai XL kok sinyalnya jelek banget ya, apakah emg XL seperti ini semua atau gmna, padahal posisi saya di tengah jantung ibukota, kalau di tempat plosok apa nggak mlh tmbah parah sinyalnya",Udah keburu beli HP harga mahal pas pertama pakai XL kok sinyalnya jelek banget ya  apakah emg XL seperti ini semua atau gmna  padahal posisi saya di tengah jantung ibukota  kalau di tempat plosok apa nggak mlh tmbah parah sinyalnya
"Kenapa ya setiap saya beli pulsa, besoknya suka berkurang 2000 ribu. Contohnya saya malam beli pulsa 20000, blm dipake sama sekali Eh bsknya, saya cek pulsa di myXl, malah jadi 18000?!!!!???",Kenapa ya setiap saya beli pulsa  besoknya suka berkurang ribu  Contohnya saya malam beli pulsa blm dipake sama sekali Eh bsknya  saya cek pulsa di myXl  malah jadi
"Jujur aneh bet xl kuota nya naek mulu tiap bulan ,kalo nomer gw ga tercantum semua account gw udah ganti sumpah .tolong ye buat xl kalo harga di apk xl tuh harus sama kek di konter ,biar kalo gw top up bisa dari rumah. Nyesel sumpah nyesellll",Jujur aneh bet xl kuota nya naek mulu tiap bulan  kalo nomer gw ga tercantum semua account gw udah ganti sumpah  tolong ye buat xl kalo harga di apk xl tuh harus sama kek di konter  biar kalo gw top up bisa dari rumah  Nyesel sumpah nyesel
Knp sih gw kalo baru masuk my xl keluar sendiri mulu padahal dh hampir unistall download hampir 10x gmn sih???? My Xl gk kaya dulu lagi tolong dong bantu Kalu bisa saya kasi bintang 5,Knp sih gw kalo baru masuk my xl keluar sendiri mulu padahal dh hampir unistall download hampir gmn sih My Xl gk kaya dulu lagi tolong dong bantu Kalu bisa saya kasi bintang
"Tolong pihak XL untuk sinyal mohon di benarkan, setiap saya streaming/main game selalu ngelag,entah itu pagi siang atau pun malam tolong di perbaiki ya ðŸ™",Tolong pihak XL untuk sinyal mohon di benarkan  setiap saya streaming main game selalu ngelag entah itu pagi siang atau pun malam tolong di perbaiki ya 
"Parah beli paketan xtra xombo mini., Dua kali sehari gada yang masuk., Di live chat di puter puter doang sama cs nya., padahal ada bukti foto pembelian. Bangke xl.",Parah beli paketan xtra xombo mini Dua kali sehari gada yang masuk Di live chat di puter puter doang sama cs nya padahal ada bukti foto pembelian  Bangke xl
"Kalo musim hujan sering terjadi gangguan,hilang sinyal, nah pas setiap lagi hilang sinyal saya menghubungi myxlCare terus di cek katanya tidak ada masalah, padahal sinyalnya hilang dan di sekitar saya juga semuanya yang menggunakan xl sinyalnya juga hilang semua. Sebenarnya di daerah saya untuk kecepatannya udah bagus bgt, tapi sayang sering bagt terjadinya gangguan, apalagi kalo musim hujan, gangguan pernah sampe 2 hari",Kalo musim hujan sering terjadi gangguan hilang sinyal  nah pas setiap lagi hilang sinyal saya menghubungi myxlCare terus di cek katanya tidak ada masalah  padahal sinyalnya hilang dan di sekitar saya juga semuanya yang menggunakan xl sinyalnya juga hilang semua  Sebenarnya di daerah saya untuk kecepatannya udah bagus bgt  tapi sayang sering bagt terjadinya gangguan  apalagi kalo musim hujan  gangguan pernah sampe hari
"kenapa kalau kuota utama habis tidak bisa memakai kuota bonus ML nya ya. walpun ada kuota bonus tpi tidak bisa di pakai sama saja bo'ong min. Tolong lebih di tingkatkan lagi,. terimakasih.",kenapa kalau kuota utama habis tidak bisa memakai kuota bonus ML nya ya  walpun ada kuota bonus tpi tidak bisa di pakai sama saja bo ong min  Tolong lebih di tingkatkan lagi terimakasih
"Sinyal suka ilang tiba"". Semakin lemot, buka my XL ya ampun susah bgt. Mw beli kuota susah, banyak kendala. Tolong dong diperbaiki, sudh banyak yg make jgn malah nurunin kualitas.",Sinyal suka ilang tiba Semakin lemot  buka my XL ya ampun susah bgt  Mw beli kuota susah  banyak kendala  Tolong dong diperbaiki  sudh banyak yg make jgn malah nurunin kualitas
"Jaringan apaan ini main game aja lemotnya bukan main,males sy makenya gak ada gunanya bikin emosi saja. Yg bilang jaringan xl bagus harus periksa di rumah sakit jiwa aja dehhh...sialan tuhh tukang conter nawarin kartu katanya bagus jaringan kuat giliran di pake lemot banget bagaikan kura2 lomba lari ama siput",Jaringan apaan ini main game aja lemotnya bukan main males sy makenya gak ada gunanya bikin emosi saja  Yg bilang jaringan xl bagus harus periksa di rumah sakit jiwa aja deh sialan tuhh tukang conter nawarin kartu katanya bagus jaringan kuat giliran di pake lemot banget bagaikan kura  lomba lari ama siput
Saya 2 kali beli kartu paketan xl unlimited. 2x di kecewakan Yg pertama data saya di salah gunakan sama pinjaman online Yg kedua nomornya sudah pernah di pakai org sehingga saya beli kartu baru tapi dapatnya kartu paketan bekas,Saya kali beli kartu paketan xl unlimited di kecewakan Yg pertama data saya di salah gunakan sama pinjaman online Yg kedua nomornya sudah pernah di pakai org sehingga saya beli kartu baru tapi dapatnya kartu paketan bekas
"Ini lagi eror atau gimana? W scan voucher di myxl kaga bisa , muncul ""nomor voucher tidak terdaftar "" , udah 2 kali kayak gini Padahal dulu ok ok aja , tolong di respon",Ini lagi eror atau gimana scan voucher di myxl kaga bisa muncul  nomor voucher tidak terdaftar udah kali kayak gini Padahal dulu ok ok aja tolong di respon
puas kalau paket akrabnya bisa di tambah menjadi 8 anggota dan di adakan paket unlimited 30 hari tanpa batas kecepatan khusus nomer-nomer saya ya dan jaringannya di perbaiki lagi agar nomer-nomer saya dapat membawa kecepatan yang maksimal tanpa batas,puas kalau paket akrabnya bisa di tambah menjadi anggota dan di adakan paket unlimited hari tanpa batas kecepatan khusus nomer nomer saya ya dan jaringannya di perbaiki lagi agar nomer nomer saya dapat membawa kecepatan yang maksimal tanpa batas
"Xl ga jelas. Isi pulsa 25rb ke potong 10rb , kan gilaaaa.. Kapok pake XL udh berapa kali kaya gtu. Jaringan juga lemot bngt sinyal ilang""an. Rugiii!!",Xl ga jelas  Isi pulsa  rb ke potong  rb kan gila Kapok pake XL udh berapa kali kaya gtu  Jaringan juga lemot bngt sinyal ilang an  Rugi
"kenapa akhir akhir ini xl sering lost signal? tlf WA jadi sering menghubungkan ulang, mau main game juga koneksi jadi buruk...mohon untuk perbaikannya demi kenyamanan pelanggan",kenapa akhir akhir ini xl sering lost signal  tlf WA jadi sering menghubungkan ulang  mau main game juga koneksi jadi buruk mohon untuk perbaikannya demi kenyamanan pelanggan
"Gimana sih payah banget. Setelah di update malah gabisa login. Disuruh masukin nomor XLnya setelah dimasukin malah katanya nomor yang anda masukan bukan nomor XL prabayar. Apanya yang salah?? Nomor udah bener, dicoba berkali-kali tetep gabisa. Payah banget! Punya kartu XL 2 dicoba login pake nomor keduanya hasilnya sama. Tolong ya diubah fiturnya, lebih baik yang fitur sebelumnya yg sebelum diupdate, mudah, gampang, ini gajelas banget, tolong diperbaiki!.",Gimana sih payah banget  Setelah di update malah gabisa login  Disuruh masukin nomor XLnya setelah dimasukin malah katanya nomor yang anda masukan bukan nomor XL prabayar  Apanya yang salah Nomor udah bener  dicoba berkali kali tetep gabisa  Payah banget  Punya kartu XL dicoba login pake nomor keduanya hasilnya sama  Tolong ya diubah fiturnya  lebih baik yang fitur sebelumnya yg sebelum diupdate  mudah  gampang  ini gajelas banget  tolong diperbaiki
"Mengapa sinyal di rumah saya sangat jelek? Hanya 2 batang saja,tetapi saat saya jalan satu meter saja dari rumah,sinyal kuat?? Tolong di benarkan,ini sangat menggangu seakan deskriminasi padahal saya pengguna setia XL,dari awal selalu pakai XL, sudah 2x ganti kartu tapi masalahnya tetap sama.",Mengapa sinyal di rumah saya sangat jelek  Hanya batang saja tetapi saat saya jalan satu meter saja dari rumah sinyal kuat Tolong di benarkan ini sangat menggangu seakan deskriminasi padahal saya pengguna setia XL dari awal selalu pakai XL  sudah ganti kartu tapi masalahnya tetap sama
Bonus kuota tidak pernah bisa diambil. Selalu ada masalah dan notifikasi silahkan coba beberapa saat lagi. Sangat mengganggu. Saya akan berhenti menggunakan XL. Terima kasih,Bonus kuota tidak pernah bisa diambil  Selalu ada masalah dan notifikasi silahkan coba beberapa saat lagi  Sangat mengganggu  Saya akan berhenti menggunakan XL  Terima kasih
"Maaf nurunin bintangnya, pulsa kesedot 50rb padahal kuota masi 3GB. Jaringan busuk banget. Sekalinya dapet WiFi di kantor, langsung ngehubungi Maya tapi kaya ngomong sama bot. Soo saaaad, apa gua ganti aja yaaaak. Make XL kayak tutorial nyusahin diri sendiri. ðŸ˜­ Ntar klo udah bagus, ku ubah bintangnya",Maaf nurunin bintangnya  pulsa kesedot  rb padahal kuota masi  GB  Jaringan busuk banget  Sekalinya dapet WiFi di kantor  langsung ngehubungi Maya tapi kaya ngomong sama bot  Soo sad  apa gua ganti aja yak  Make XL kayak tutorial nyusahin diri sendiri Ntar klo udah bagus  ku ubah bintangnya
"Bela2in ngisi paket data demi bonus,, eh malah gak ada kejelasan, mau nanya di live chat susah nyambung, nanya di fb malah di jawab sama robot, yaudah di post di sini aja agar orang lain tau kalau layanan xl itu payah..ðŸ‘Ž",Bela in ngisi paket data demi bonus eh malah gak ada kejelasan  mau nanya di live chat susah nyambung  nanya di fb malah di jawab sama robot  yaudah di post di sini aja agar orang lain tau kalau layanan xl itu payah  
"Maaf ni sebelumnya katanya XL prioriras tapi sinyalnya kok buriq ya? Bukan kalau XL PRIOPRITAS sinyalnya bagus? Niat kerja ga sih? Memberi orang sinyal yang buruk orang beli paket mahal"" tapi paketnya tidak bisa dipakai untuk ngegame dan tiktokan kalau ga bisa memberi sinyal bagus hapus aja aplikasi ini ga guna ada di playstore, cuman bikin malu playstore adanya bagus ni apk di hapus musnahkan dari playstore ga perlu",Maaf ni sebelumnya katanya XL prioriras tapi sinyalnya kok buriq ya  Bukan kalau XL PRIOPRITAS sinyalnya bagus  Niat kerja ga sih  Memberi orang sinyal yang buruk orang beli paket mahal  tapi paketnya tidak bisa dipakai untuk ngegame dan tiktokan kalau ga bisa memberi sinyal bagus hapus aja aplikasi ini ga guna ada di playstore  cuman bikin malu playstore adanya bagus ni apk di hapus musnahkan dari playstore ga perlu
"Habis beli kuota di My XL lewat Shopee pay, dari semalam sedang diproses. Tiba2 hari ini riwayat nya menghilang, kuota tak kunjung menambah.. Pembayaran d Shopee pay berhasil saldo berkurang drastis. Gimana kelanjutannya ????",Habis beli kuota di My XL lewat Shopee pay  dari semalam sedang diproses  Tiba  hari ini riwayat nya menghilang  kuota tak kunjung menambah Pembayaran Shopee pay berhasil saldo berkurang drastis  Gimana kelanjutannya
seneng ada diskon pembelian paket...semoga tetep ada diskon ...jadi tidak pindah ke provider lain yang mungkin menawarkan harga paket yang lebih murah dengan jangkauan internet yang jauh lebih baik..ðŸ‘ðŸ‘ðŸ™,seneng ada diskon pembelian paket semoga tetep ada diskon jadi tidak pindah ke provider lain yang mungkin menawarkan harga paket yang lebih murah dengan jangkauan internet yang jauh lebih baik  
"Gua pakek ni apk lancar lancar aj, gak ad kendala. Cuman ya gitu, sinyal semakin jelek. Udah itu aj kendala saya, udah lama aku pakek XL. Baru terasa sinyal kurang memuaskan",Gua pakek ni apk lancar lancar aj  gak ad kendala  Cuman ya gitu  sinyal semakin jelek  Udah itu aj kendala saya  udah lama aku pakek XL  Baru terasa sinyal kurang memuaskan
GAJELASSSSS!!!!!!!!!! jaringan mantengggg.. buka apk ini tetep aja ga ada jaringan udh uninstall apalah segala macem tetep aja buang2 waktu,GAJELAS jaringan manteng buka apk ini tetep aja ga ada jaringan udh uninstall apalah segala macem tetep aja buang  waktu
"Hi XL. Napa nmr baruku gk bisa login ya? Slalu notif "" maaf sedang ada gangguan....."" padahal nmrku yg lama bisa login, trus gimana nih jika mau liat pulsa/kuota via apl myxl?? Tetep gk bisa login. Kemarin asus, skrg oppo, waduh....cemana nak cek kuota??",Hi XL  Napa nmr baruku gk bisa login ya  Slalu notif maaf sedang ada gangguan padahal nmrku yg lama bisa login  trus gimana nih jika mau liat pulsa kuota via apl myxl Tetep gk bisa login  Kemarin asus  skrg oppo  waduh cemana nak cek kuota
"dari dulu emg paling recommended pake kartu ini, soalny signal full di lingkungan saya. maklum anak rumahan. walaupun kadang pilihan paketnya mahal juga ttep balik lagi ke kartu ini.",dari dulu emg paling recommended pake kartu ini  soalny signal full di lingkungan saya  maklum anak rumahan  walaupun kadang pilihan paketnya mahal juga ttep balik lagi ke kartu ini
"Semuanya lancar dan aman, hanya saat hujan tiba, biasanya langsung lemot, kadang memang tidak bisa buka aplikasi untuk cek kuota. Kadang saat pagi sekira jam 5-6 tiba2 sinyal hilang kemudian muncul lagi dengan sinyal H+ beberapa menit kemudian normal lagi ke 4G+. Paket data juga paling irit daripada operator lain",Semuanya lancar dan aman  hanya saat hujan tiba  biasanya langsung lemot  kadang memang tidak bisa buka aplikasi untuk cek kuota  Kadang saat pagi sekira jam tiba  sinyal hilang kemudian muncul lagi dengan sinyal beberapa menit kemudian normal lagi ke Paket data juga paling irit daripada operator lain
"Saran dari saya untuk XL seharusnya lebih memperhatikan pengguna XL yang sudah lama seperti saya, diberi bonus atau harga kuota yg murah, lebih dari 10 tahun nomer ini nggak saya ganti",Saran dari saya untuk XL seharusnya lebih memperhatikan pengguna XL yang sudah lama seperti saya  diberi bonus atau harga kuota yg murah  lebih dari tahun nomer ini nggak saya ganti
"duhh, ini kenapa sih? kuota YouTube masih banyak, tapi ga bisa dipakai. buka YouTube cuma bisa buka komentarnya doang, videonya ga bisa cuma muter-muter doang. tolong dong diperbaiki kesalahan kesalahan di aplikasi nya. mengcapeeeðŸ˜¤",duhh  ini kenapa sih  kuota YouTube masih banyak  tapi ga bisa dipakai  buka YouTube cuma bisa buka komentarnya doang  videonya ga bisa cuma muter muter doang  tolong dong diperbaiki kesalahan kesalahan di aplikasi nya  mengcape
"Dulu xl dapat dijangkau dgn baik, Jaringannya di daerah2. sekarang internet tak bagus, kadang blank tidak ada bar sinyal satupun muncul di hp. Lebih2 setelah ada penataan jaringan 3G di off kan. Di ganti 4G, itu pun sering gangguan jadi error, Habis batre krn cari sinyal. Sudah kuota mahal, internetan gak bisa pula. Yang bagus hanya jaringan buat dikota2 saja.",Dulu xl dapat dijangkau dgn baik  Jaringannya di daerah sekarang internet tak bagus  kadang blank tidak ada bar sinyal satupun muncul di hp  Lebih  setelah ada penataan jaringan di off kan  Di ganti itu pun sering gangguan jadi error  Habis batre krn cari sinyal  Sudah kuota mahal  internetan gak bisa pula  Yang bagus hanya jaringan buat dikota  saja
"Saya mau bertanya, knpa bonus XTRA Unlimited Turbo Fb dan Instagram tidak dapat diaktifkan? Padahal sebelumnya saya sudah membeli paketnya di aplikasi MyXl. Saya sudah chat di aplikasi myXL nya dari tanggal 25, sampai sekarang bonus pembelian paketnya belum juga bisa sy aktifkan. Sy membeli paketnya pada tanggal 24 November, mohon bantuannya. Padahal aplikasi myXL sy sudah diupdate dan terbaru, sinyalnya juga sudah 4G tapi saat mengaktifkan bonus fb dan instagramnya tidak dapat diaktifkan.",Saya mau bertanya  knpa bonus XTRA Unlimited Turbo Fb dan Instagram tidak dapat diaktifkan  Padahal sebelumnya saya sudah membeli paketnya di aplikasi MyXl  Saya sudah chat di aplikasi myXL nya dari tanggal sampai sekarang bonus pembelian paketnya belum juga bisa sy aktifkan  Sy membeli paketnya pada tanggal November  mohon bantuannya  Padahal aplikasi myXL sy sudah diupdate dan terbaru  sinyalnya juga sudah tapi saat mengaktifkan bonus fb dan instagramnya tidak dapat diaktifkan
